img_paths,labels,pred_labels
Tale of Kieu 1872/page74a_3.jpg,之舊典而春首謁郊也爾謂祖宗設郊亦不足術,之舊典而春首謁郊也爾謂祖宗設邪亦不足立
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_63b_7.jpg,首領二十人餘奉其銅印地圖土物附歸于宋至,首領二十人餘奉其銅印地圖土物附歸于宋至
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_15a_13.jpg,祖太王之神謀睿筭世宗毅皇帝敬宗惠,祖太王之神謀睿筭世宗翁皇帝敬宗惠
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_14b_2.jpg,士宜其𫎇官家使令也先是我國使至占城皆先,士宜其蒙官家使令也先是我國使至占城皆先
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_69b_5.jpg,使天下之民男或無衣女或無裳𰙔唱之席不,使天下之民男或無衣女或無裳𰙔唱之席丁
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_22a_12.jpg,生封譚元妃爲安全皇侯大赦天下賜耆老七十,元妃爲安全皇后大赦天下賜善孝七十以上帛
Tale of Kieu 1872/page75a_15.jpg,黄詮等二十五人同進士出身莫選黄丁,黄詮等二十五人同進士出身莫避黄
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_28b_0.jpg,掃寨以㱕季犛整選取精名為敢死追擊之水,婦寨以歸季犛選取精勇名為敢死追擊之次
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_27a_4.jpg,家族將孝肅侯李必見陣前死之𬋩天武軍范五,家放將孝肅侯李必見陣前死之管天武軍范五
Tale of Kieu 1871/page096_8.jpg,重立其價抑使朝廷買之西道行遣左僕射,重立其願抑使朝廷買之西道行遣左僕射
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_19b_6.jpg,至光順賜年癸未科以來始三年一科𭁈明,年光順四年癸未科以桑始三年一科𭁈明
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IV_9a_5.jpg,治之能補過矣及聽請託之言乃置之不問其,治之極補過矣及聽請託之言乃置之不問其
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_77b_6.jpg,僚以将相之賢否兵數之多少山川之險易告,僚以将相之賢否兵數之多少山川之險易告
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_49b_6.jpg,妓百人及天竺僧一人遷其重噐收金銀寳貨以,妓百人及天空僧一人遷其重噐牧金銀寶貨以
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_10a_2.jpg,時乂安瓊瑠縣東回社有大白石不知何自而來,時乂安漢和縣東回社有大白百不知何自而來
Tale of Kieu 1872/page54a_17.jpg,飛鶽阮魯等捉得觧送果是逆賊之臣至是罪,飛鶽阮魯等捉得解逗果是逆賊之臣至是嘉
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_35a_4.jpg,大臣皆司役軍人大起第宅帝因命天爵徧入,大臣皆私役軍人大起第宅帝因命天爵偏入
Luc Van Tien/nlvnpf-0059-023_10.jpg,者四千四百餘名取四十四人十六日殿試進士,者四千四百餘名取四十四人十六日殿試進士
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_43a_2.jpg,年八月當鄕試期本月初十日恭遇天壽聖節,年八月當鄕試期本月初十日恭遇天壽聖節
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_32a_5.jpg,三人許指揮同知如補得逆暠子賞二十人首,三人許指揮同知如捕得逆暠子賞二十人首
Tale of Kieu 1871/page135_8.jpg,三日大駕來自籃京是日分軍禁遏行人在京,三日大駕來自籃京是日分軍禁過行人在京
Tale of Kieu 1872/page82a_4.jpg,四枚鬪楯一道自入中至十中為上及六中至,四枚鬪精一道自入中至十中李為上級六中至
Tale of Kieu 1871/page030_21.jpg,軰生前則不容天地之間没後則難迯春秋之,暈生前則不容天地之間󰜋後則難迯春秋之
Luc Van Tien/nlvnpf-0059-039_0.jpg,等處以拒官兵節制鄭松差南道将裴文奎陳,等處以将百兵節制鄭松差南道寄𥘀文鄧陳
Luc Van Tien/nlvnpf-0059-009_5.jpg,于明旨揮大臣文武百官内外大小等其略,于明旨揮大臣文武百官内外大小等其路
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIV_6b_7.jpg,宰十二月十四日日禮弑憲慈宣聖太皇太后,夫十二月十四日日禮弑憲慈宣聖太皇太后后
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_17a_18.jpg,萬歲因號褚家為山呼社二十一日駕至東步頭,萬嚴因號渚家爲山呼社二十一日駕至東步頭
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_6b_11.jpg,󰏲滯逾期御史耳目之任所以振紀綱而警風,󰏲滯逾期御史耳目之任所以振細綱而警風
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_53b_11.jpg,人献夏田禾一莖九穗詔改其田曰應天是日還,人献夏田禾一莖九穗詔改其田曰應天是日還
Tale of Kieu 1866/page012a_22.jpg,嗣位帝將崩時有自述詩云五十年華七尺軀,嗣位帝将崩時有自述詩云五十年華七尺軀
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_35a_5.jpg,已無复矣所幸皇天啓中興之基篤生鄭先祖,已無夏矣所幸皇天啓中興之基篤生鄭光祖
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_37a_2.jpg,賜錢十貫是月二十三日集三才七門陣于韋,賜錢十貫是月二十三日習三才七門陣于草
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_72b_5.jpg,平林邑建國號正尊稱置百官紀年號有帝王,平林邑建國號正尊稱置百官紀年號有帝幸
Tale of Kieu 1872/page19a_13.jpg,城之役有不節民力故神託金龜告之非怨讟,城之役有不節民力故神託金龜告之非怨本
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_54b_7.jpg,之能感救灾恤患㔫仁政之所先朕自即位以,之䏻感救变恤恩尤仁政之所先朕自即位以
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_72a_3.jpg,每月二次呈次永為定制十二月命太傅黎列,勇月二次星决永為定刺十二月命太尃黎列
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_20b_9.jpg,整飭隊伍教以坐作進退之法聽其號炩金皷之,整飭隊伍教以坐作進退之法聽其號令金皷之
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_46b_2.jpg,路州縣官點視富家粟之多少與民和糶有差,路州縣官點觀富家粟來之多少𭁈民和驩有差
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VIII_11a_0.jpg,池縈紆屈曲開貢口可運輕舟之出入以為逸,池繫行屈曲聞貢口可運輕舟之出入以為號
Tale of Kieu 1866/page06b_14.jpg,惑人心六月申明勘訟條例以勉當官廉勤,惑人心六月申明勘訟條例以勉當官廉勤
Luc Van Tien/nlvnpf-0059-030_4.jpg,法司命五道官鞠問其事伯遠福等心不能平,在司命五道官勸問其事伯遠福等心不能平
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_10a_3.jpg,春二月一十九日帝在菩,春二月一十九日帝在菩
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_49a_4.jpg,累官至都督同知爵瑞郡公王以次女鄭氏玉,累官至都督同知爵瑞郡公王以次女鄭氏玉
Tale of Kieu 1872/page39a_12.jpg,之機責㱕按察太師丁列軰兵無紀律事若而戲,之機尋歸按察太師丁列輩兵無紀律事若充國
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_7b_1.jpg,殿前禁軍十衛一曰廣聖二曰廣武三曰衛龍四,殿前禁軍十衞一曰廣聖二曰廣武三曰御龍凶
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_3a_8.jpg,赦土牢囚黎列以宗人黎克復公主玉蘭等入,赦土牢口黎列以宗人黎克復公主王蘭等八
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_46a_7.jpg,莫封其子敬典等爲王餘皆以次受封,莫封其子敬典等爲王餘皆以次
Tale of Kieu 1871/page039_11.jpg,有過失在所寬恕亦可也昨者阮茂言事不實而,有過失在所覧怒亦可也即者院荗言事不實而
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_28a_1.jpg,湧銀生儂平藩伏八字帝曰唐󰔄之世畫象而,湯銀生儂平藩伏八字帝曰唐󰔄之世壽象而
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_47a_1.jpg,怒殺之六月明張輔與沐𣆭會諸将議攻取,怒殺之六月明張輔與沐𣆭會諸将議攻取
Tale of Kieu 1872/page55a_19.jpg,文頗畧經史上疏争之帝諭云朕纔覽疏悉謂其,文頗畧經史上疏争之帝諭云朕嬪覽疏港謂甘
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_35a_1.jpg,神妥靈之所工󰍶上皇臨幸賜扁以彰孝敬,神安靈之所工畢上皇臨幸歟福以彰孝敬
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_III_38b_4.jpg,曲非經國子民之道也聖宗恤民重農柔遠䏻,曲非經國子民之道也聖宗恤民重農桑遠能
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_13b_7.jpg,身匠人以技巧惑帝濫授都督兼工部各所時,身匠人以技巧意帝濫授都督兼工部各所時
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_III_7a_7.jpg,則前南帝在屈獠時以軍事委越王王收殘卒,則前南帝在屈獠時以軍事委越王王次殘卒
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_6b_0.jpg,制仁宗惑生母之言而幽殺嫡母至於禁嫁百,嗣仁宗惑生母之言而幽殺病母至於禁嫁百
Tale of Kieu 1871/page111_13.jpg,潭波静見蟾秋順以詩献帝召贈吳匡越觀之匡,潭波靜見蟾秋順以詩獻帝召僧吳匡越觀之匡
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_37b_8.jpg,兵追及之昭郡公𨺻于陣莫兵收󰱐象一隻,兵追及之昭郡公陷于陣莫兵收獲象一隻
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_6a_10.jpg,然以顧命大臣有功於社則特從寬貸可罷職,然以顧命太臣有功於社稷特從寬貸可罷職
Tale of Kieu 1872/page60b_14.jpg,却之習武藝定賞伐各有差徙安󰘊鎮守軍營,即之習式藝定賞罸各有差從妾鄕鎮守軍授
Tale of Kieu 1871/page087_3.jpg,可等乘勝縱兵擊之大破於冷水溝丹舍斬首,可等乘勝縱兵擊之大破扵冷水講州舍斬首
Tale of Kieu 1866/page061a_13.jpg,盖村人蹴毬多不中以比漢超料理多不當也而,盖村人馳毬多不中以比漢超料理多不當也而
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_20a_3.jpg,冬十月勑旨各衛所官敢有如前于求要索脧削,冬月勑旨各衛所官敢有如前于求要索𦝄削
DVSKTT-1 Quyen thu/DVSKTT_thu_V_1b_8.jpg,其皆稱壽陵爲失禮削之也然非史法矣,莫皆稱壽陵為失禮削之也然非史法矣
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_35a_8.jpg,稱昭烈為帝室之胃𡸈無所㨿而𮢶空言之,稱昭烈為帝室之胄𡸈無所㨿而𮢶空言之
Tale of Kieu 1872/page24b_5.jpg,之勞乎詩云王猷充塞徐方既來言王道甚大而,之勞乎詩云王猷九塞徐芳既來言五道甚太而
Tale of Kieu 1866/page05a_17.jpg,歆三月以入内判首上位昭𢙇侯現為都押衙,敵三月以入内判首上位昭𢙇侯現爲都押衙
Tale of Kieu 1872/page43b_17.jpg,廣南承政司軍民生男十五歳以上俊秀好學,廣南承政司軍民生男十五歲以上俊秀好擊
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_15b_0.jpg,妄以常人諸人有意爲國即更留心旁訪或隐,妄以常人諸人有意為國即更留心旁訪或隐
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_10a_9.jpg,凣有權力者争慕效之綱常掃地矣不得不辨,凣有權力者争慕放之綱常掃地矣不得不祥不
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_8b_8.jpg,率新明安陽二縣兵丁使将兵徃鎮守以安方,率新明安陽二縣兵丁使将兵徃鎮守以安方
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_32a_7.jpg,廣興化宣光諒山太原等處及奉天府並以本,廣興化宣光諒山太原等處及奉天府正以本
Tale of Kieu 1871/page045_17.jpg,塲到初十日再出本衙門行禮則試事不謹於,塲到初十日再出本衙門行禮則試事不謹於
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_1a_4.jpg,皆承平之世因衰亂之時尤易爾要其極而言未,皆承平之世因哀歸之時后易爾要莫稱而禀
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_21a_5.jpg,弊習令凣十八條其一前代帝王及各神祠舊,舜習令九十八條其一前代帝王及各神祠舊
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVII_15a_4.jpg,朱廷寶等二十五人同進士出身,朱廷寶等二十五人同進士出身
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VII_36b_5.jpg,妻子㱕于本國置居寶慶門外幾三十年至景,妻子歸于本國置居寶󰆑門外幾三十年至景
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_7a_11.jpg,恒暘民事󰠡难工商無聊農桑失望無以臣之,恒鸚民事艱推工商無跡農桑失望無以臣之
Tale of Kieu 1872/page81a_3.jpg,正當共出百死决力取之無故停留時事去矣諸,正當共出百死决力取之無故停留時事去矣諸
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XIX_34b_7.jpg,召優等進士入日光門親賜監别以陳崇頴為,召優等進士八日光門親賜整别以陳宰預爲
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_47b_4.jpg,先士卒挺身詣行在拜謁二十三日招安山南,先士卒挺身詣行在拜謁二十三日招安山南
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_III_9a_1.jpg,下節制鄭松褒賞慰勞之賜爵羙郡公使領本部,下節制鄭松褒賞慰勞之賜爵美郡公使領訃
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_17b_2.jpg,缶有妻妾相妬以文憲所授金事聞下獄官黎維,后有姜尋相妬以文憲所授金事聞下獄官黎維
Tale of Kieu 1871/page002_13.jpg,秋七月三日以災異下詔曰比歲以來災異荐,秋七月三日以災異下詔曰此歳以來災異若
Tale of Kieu 1871/page077_6.jpg,並為吏户禮兵刑工等部尚書五月太僕寺少,並為吏户禮兵刑工等郎上書五月太僕寺少
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_40a_2.jpg,等夜遁投闕哀告望聖上怜納之帝曰尙父在,等夜遁投䦕哀告望聖上惨納之帝曰尚父在
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_47a_0.jpg,國公黎除之玄孫黎維邦於東山布衛鄕迎立,國公黎除之玄孫黎維󰘊於東山布衛鄕迎立
Tale of Kieu 1872/page40b_18.jpg,紏劾以流罪罪之加陳封少保御史󰱑都御,紏劾以流罪罪之加陳封少保御史󰱑都御
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_I_7a_8.jpg,泰元年寔頼大臣左相太尉長國公鄭松暨文,沗元年寔頓大臣左相太尉長國公鄭松暨文
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_15a_0.jpg,題曰文武全才君臣同㥁季犛作國語詩謝之,題曰文武全才君臣同德季犛作國語詩謝又
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_7a_8.jpg,十二月節制鄭松𭁈諸将議收兵乃下令撤兵循,十二月節制鄭松𭁈諸将議收兵乃不令㨿兵循
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_68a_6.jpg,天之所命至是並符之其禀性仁哲頴悞,天之所命至是並待之其禀惟仁哲
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_26a_12.jpg,六員有事輕赦録用者二百五十五員内密官,六員有事輕赦録用者二百五十五員内密官
Tale of Kieu 1871/page020_11.jpg,元嘉攻之不克誘之不來由是黃洞蠻引環王入,元嘉攻之不兄誘之不來由是黄洞蠻引張天八
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_1a_4.jpg,餘黨奔于安廣二十四日官兵還京俘送偽水,餘黨奔于安廣二十四日官兵還京俘造爲灰
Tale of Kieu 1866/page039a_12.jpg,三月加佐天大王德曄入内檢校太尉夏四,三月加佐天大王德曄入内檢校太尉夏四
Tale of Kieu 1872/page51a_12.jpg,山林怒號人馬相視不能移步徒清夜以砲爲,山茶怒羅人馬相視不能移步徒清夜以砲爲
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_85a_3.jpg,并出降二萬餘人馬二萬疋馬瑛領之征蠻将,并出降二萬餘人馬二萬疋馬瑛領之征麟将
Tale of Kieu 1872/page73a_1.jpg,權勢不肯之鋰許本人詣闕奏聞科󰱑憲司,權勢不肯為理許本人詣闕奏聞科󰱑憲司
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_IX_17b_2.jpg,七月初二日莫駙馬都尉太傅沱國公莫玉󱗲,七月初二日莫駙馬都尉太傅治國公莫玉󱗲
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_I_21a_13.jpg,家之事佛篤矣然弑陳氏之宗室者皆出於胡,家之事佛篤矣然弑陳氏之宗室者皆出於胡
DVSKTT-1 Quyen thu/DVSKTT_thu_VII_1b_8.jpg,冬十月初一日有彗星白色見于西方十日始,冬十月初一日有尋星白色見于西方十日始
Luc Van Tien/nlvnpf-0059-004_4.jpg,府乂安州五千餘人如占城立邕明些疊爲王蒙,府乂安州五千餘人如占城立雍明些一轍
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_II_2a_4.jpg,夏四月時榖大豊稔乃分遣培築各處堤路以,夏四月時嚴大豊稔乃分遣培築各處堤路以
Luc Van Tien/nlvnpf-0059-095_15.jpg,強所至人皆草靡遠遁山林以避其鋒敬典自,搬所至人皆草靡遠造山林以避其鋒将士出
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_71b_2.jpg,興師問罪擇立一人代王其國則威加殊俗而,興師閲罪擇立一人代王其國則威加殊俗而
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_X_64a_3.jpg,乂安帝料西都諸城悉以虚弱又選精兵二千,乂安帝料西都諸城悉已虚弱又選精兵二千
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XI_15a_5.jpg,者杖一百刺靣五十字徒罪諸軍士迯林野劫人,者杖一百刺靣五十字徒罪諸軍士迯林南女人
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_52b_3.jpg,禮兵少夾擊之時禮熾乘象力戦陷淖中爲明,禮兵少夾擊之時禮嫌承象母将淳中爲明
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_41a_4.jpg,計吏之方黜陟󰁏明󰔄舜所以凝󰱃績綜核名,計吏之方點陟替明󰔄舜所以疑󰱃績󰱥今名
Luc Van Tien/nlvnpf-0059-069_0.jpg,彼則冥頑自如曾不顧君父之厚恩綱常之大,殺則冥頭自如曾不顧君父之厚恩綱常之大
DVSKTT-1 Quyen thu/DVSKTT_thu_VI_9a_6.jpg,官二百八十員民官吏典一百三十七員旗軍,官二百八十員民官吏典一百三十七員旗軍
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XII_20a_1.jpg,至腹皆受敵此危道也不如養力蓄鋭以待其,至順背受敵此危道也不如養力蓄銳以待其
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_IV_17b_7.jpg,老弱者饒汰之身才彊健者充補之以成兵額,弱者饒汰之身才疆健者充補之以成兵顯
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_II_18a_4.jpg,旦等󱗫皇太子即位不𠃔初六月戊寅太保平,三等勸皇太子即位不𠃔物六同戊寅太保平
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_14a_11.jpg,第一阮德问申景雲㳄之並賜進士及第武耿,第一阮德訓申景雲次之並賜進士及第武歐
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XIII_33a_1.jpg,數人情騷擾方民不得休息八月節制太尉,毀人情騷擾方民不得休息八月節制太尉
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_36a_8.jpg,行欺詐凣在眾人之中宜務正直莫行邪非凣,行欺訴凣在眾人之中宜務正直莫行邪非亦
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XIX_24b_4.jpg,處也因徙居焉三年而產業成自是世爲一方,聽也因徙居焉三年而産業成自是些不方
Tale of Kieu 1866/page059b_19.jpg,辱在言職恐君有過故效其狂愚陛下納之則,辱在言職恐君有遇故效其征愚陛下納之則
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_V_4b_1.jpg,封為國母亦后之别各其輿服僕御視后,封為國母亦后之别名其嬰服僕御視后
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_II_16a_15.jpg,詔諸年七十以上八十以下十歲以上十五歲以,詔諸年二十以上八十以下十歲以上十五歲以
DVSKTT-2 Ngoai ky toan thu/DVSKTT_ngoai_V_25b_21.jpg,誕生戊午年九月立爲皇太子神宗崩遂,能生山時年九月立爲皇太子神宗崩薨
Tale of Kieu 1866/page060b_12.jpg,秋七月充諸路生徒以黎叔顯為長安路安,秋七月充諸路生徒以黎叔顯為長安路安
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVI_4b_1.jpg,未可遽信更當索之仍詔禮部賜公僎等文綺,未可裴信更當索之仍詔禮部賜公僎等文綺
DVSKTT-4 Ban ky thuc luc/DVSKTT_ban_thuc_XV_9b_4.jpg,及讐定之殺其夫乃與其妹貳舉兵攻陷州治定,及讐定之殺其夫乃與其妹戴舉兵攻陷州治定
DVSKTT-3 Ban ky toan thu/DVSKTT_ban_toan_VI_33a_4.jpg,自七十以上免差役孝子節婦聽路官奏聞旌,自七十以上免差役孝子節婦聽陷官奏聞挺
Luc Van Tien/nlvnpf-0059-051_7.jpg,山庄復遇師祐又大破之斬千户張本及士卒,山庭復遇師祐又大破之斬千户張本反士卒
DVSKTT-5 Ban ky tuc bien/DVSKTT_ban_tuc_XVIII_31a_1.jpg,五岳觀夏四月詔祗候内人火頭不得擅出外,五岳觀夏四月詔祗候内人火頭不得擅出外
